Disable,Group,SubTestName,SubSubTestName,Function,Input,Output,Timeout,Policy,LowerLimit,UpperLimit,Units,Condition,StopOnFail,Notes
,FCT,CHARGER_TEST,@CHARGER_DISABLE,common.run_bmt_cmd,"{'cmd_key':'CHARGER_DISABLE', 'cmd_args':[[[scanned_sn]]], 'parse_pattern':'(Debug.TAP.\w+)', 'Timeout':5000}",,60000,,Debug.TAP.Status,Debug.TAP.Status,,,,
,FCT,CHARGER_TEST,@Delay_After_CHARGER_DISABLE,common.delay,3000,,20000,,--PASS--,--PASS--,,,,
,FCT,CHARGER_TEST,@Measure_Disable_Charger_current,common.rpc_call,"{'func':'mixdevice.measureCurrentByOdin', 'args':['battery', '500ma']}",,,,-10,10,mA,,,

,FCT,GPIO_TEST,@Relay_Connect_QCC_SYS_CTRL_HIGH,common.rpc_call,"{'func':'mixdevice.relay', 'args':['QCC_SYS_CTRL_HIGH']}",,,,--PASS--,--PASS--,,,,
,FCT,GPIO_TEST,@GET_SYS_CTRL_HIGH,common.run_bmt_cmd,"{'cmd_key':'GET_SYS_CTRL_STATUS', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'Debug.GPIO.Status', 'parse_pattern':' Level=(\w+)', 'Timeout':5000}",,20000,,High,High,,,,
,FCT,GPIO_TEST,@Relay_Connect_QCC_SYS_CTRL_LOW,common.rpc_call,"{'func':'mixdevice.relay', 'args':['QCC_SYS_CTRL_LOW']}",,,,--PASS--,--PASS--,,,,
,FCT,GPIO_TEST,@GET_SYS_CTRL_LOW,common.run_bmt_cmd,"{'cmd_key':'GET_SYS_CTRL_STATUS', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'Debug.GPIO.Status', 'parse_pattern':'Level=(\w+)', 'Timeout':5000}",,20000,,Low,Low,,,,

,FCT,BMT_DIAGS,@GET_Battery_Voltage,common.run_bmt_cmd,"{'cmd_key':'READ_BATTERY_VOLT', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'BatteryDebug.Voltage.Status', 'parse_pattern':'Voltage=(\w+)', 'if_need_tonumber': 1,  'Timeout':5000}",,20000,,3600,3800,mV,,,
,FCT,BMT_DIAGS,@Get_Battery_Temperature,common.run_bmt_cmd,"{'cmd_key':'GET_BATTERY_TEMPERATURE', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'BatteryDebug.Temperature.Status', 'parse_pattern':'Temperature=(\w+)', 'if_need_tonumber': 1,  'Timeout':5000}",,20000,,15,35,C,,,
