Disable,Group,SubTestName,SubSubTestName,Function,Input,Output,Timeout,Policy,LowerLimit,UpperLimit,Units,Condition,StopOnFail,Notes
,FCT,BMT_DIAGS,Compare_NOWSPEAK_LIC,common.compare_bd_address,"[[[READ_NOWSPEAK_LIC]], [[LICENSE_KEY]]]",,20000,,,,,,,

,FCT,BMT_DIAGS,@APTX_WRITE,common.run_bmt_cmd,"{'cmd_key':'APTX_WRITE', 'cmd_args':[[[APTX_LICENSE_KEY]]], 'expect_keyword':'Successfully wrote MIB key(s) to the device', 'Timeout':10000}",,60000,,,,,,,
,FCT,BMT_DIAGS,@APTX_VERIFY,common.run_bmt_cmd,"{'cmd_key':'APTX_VERIFY', 'expect_keyword':'mfg_data read/write was successful', 'parse_pattern':'FeatureLicenseKey=\[\s([\w\s]+)\s\]', 'Timeout':10000}",[[APTX_VERIFY]],60000,,,,,,,
,FCT,BMT_DIAGS,Compare_APTX,common.compare_bd_address,"[[[APTX_LICENSE_KEY]], [[APTX_VERIFY]]]",,20000,,,,,,,

,FCT,BMT_DIAGS,Power_off,common.rpc_call,"{'func':'mixdevice.reset'}",,20000,,,,,,,
,FCT,BMT_DIAGS,Delay_After_Power_off,common.delay,1000,,20000,,,,,,,
,FCT,BMT_DIAGS,Relay_Connect_NTC_SEL_SW_NORMAL_TEMP,common.rpc_call,"{'func':'mixdevice.relay', 'args':['NTC_SEL_SW_NORMAL_TEMP']}",,,,,,,,,
,FCT,BMT_DIAGS,@Power_Cycle,common.dut_power_on,8000,,20000,,,,,,,
,FCT,BMT_DIAGS,Working_current_VCharge,common.rpc_call,"{'func':'mixdevice.measureCurrentByOdin', 'args':['charger', '500ma']}",,,,,,mA,,,
,FCT,BMT_DIAGS,Working_current_VBattery,common.rpc_call,"{'func':'mixdevice.measureCurrentByOdin', 'args':['battery', '500ma']}",,,,,,mA,,,

,FCT,BMT_DIAGS,@APTX_START,common.run_bmt_cmd,"{'cmd_key':'APTX_START', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'APTX_LICENSE_VALID', 'Timeout':10000}",,60000,,,,,,,
,FCT,BMT_DIAGS,@VOICE_LICENSE_START,common.run_bmt_cmd,"{'cmd_key':'VOICE_LICENSE_START', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'VerifyResult=1', 'Timeout':10000}",,60000,,,,,,,
,FCT,BMT_DIAGS,@CHECK_DEVICEID_KEY,common.run_bmt_cmd,"{'cmd_key':'CHECK_DEVICEID_KEY', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'Auth.ValidateDeviceIdentityKeypair.Result', 'Timeout':18000}",,60000,,,,,,,

,FCT,BMT_DIAGS,@Generate_ProductName,common.generate_product_name,[[mac_address]],[[product_name]],20000,,,,,,,
,FCT,BMT_DIAGS,@Write_ProductName,common.run_bmt_cmd,"{'cmd_key':'WRITE_PRODUCT_NAME', 'cmd_args':[[[product_name]], [[scanned_sn]]], 'expect_keyword':'Manufacturing.OriginalProductName.Status OriginalProductName', 'Timeout':10000}",,20000,,,,,,,
,FCT,BMT_DIAGS,@Write_HW_Version,common.run_bmt_cmd,"{'cmd_key':'SET_HW_REVISION', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'Manufacturing.HardwareRevision.Status HWRevision', 'Timeout':10000}",,20000,,,,,,,
,FCT,BMT_DIAGS,@Read_HW_Version,common.run_bmt_cmd,"{'cmd_key':'GET_HW_REVISION', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'HWRevision=', 'parse_pattern':'HWRevision=(\w+)','Timeout':10000}",,20000,,AUB_C0,AUB_C0,,,,
,FCT,BMT_DIAGS,@GET_VOICE_PROMPT_LICENCE_CHECK,common.run_bmt_cmd,"{'cmd_key':'GET_VOICE_PROMPT_LICENCE_CHECK', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'Manufacturing.VoicePromptLicense.Status LicenseKey', 'parse_pattern':'LicenseKey=(\w+)', 'Timeout':10000}",,20000,,,,,,,
,FCT,BMT_DIAGS,@GET_OTP_TYPE,common.run_bmt_cmd,"{'cmd_key':'GET_OTP_TYPE', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'CurrentOtpKeyType=', 'parse_pattern':'CurrentOtpKeyType=(\w+)', 'Timeout':10000}",,20000,,,,,,,

,FCT,CHARGER_TEST,@CHARGER_ENABLE,common.run_bmt_cmd,"{'cmd_key':'CHARGER_ENABLE', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'Debug.TAP.Status', 'Timeout':10000}",,20000,,,,,,,
,FCT,CHARGER_TEST,Battery_Enable_4P1V,common.rpc_call,"{'func':'mixdevice.batteryEnable', 'args':[4100, 500]}",,,,,,,,,
,FCT,CHARGER_TEST,Delay_After_Battery_Enable_4P1V,common.delay,1000,,20000,,,,,,,
,FCT,CHARGER_TEST,@Measure_Charger_current_4P1V,common.rpc_call,"{'func':'mixdevice.measureCurrentByOdin', 'args':['battery', '500ma']}",,,,-120,-60,mA,,,
,FCT,CHARGER_TEST,Battery_Enable_3P7V,common.rpc_call,"{'func':'mixdevice.batteryEnable', 'args':[3700, 500]}",,,,,,,,,
,FCT,CHARGER_TEST,Delay_After_Battery_Enable_3P7V,common.delay,1000,,20000,,,,,,,
,FCT,CHARGER_TEST,@Measure_Charger_current_3P7V,common.rpc_call,"{'func':'mixdevice.measureCurrentByOdin', 'args':['battery', '500ma']}",,,,-120,-60,mA,,,
,FCT,CHARGER_TEST,@CHARGER_DISABLE,common.run_bmt_cmd,"{'cmd_key':'CHARGER_DISABLE', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'Debug.TAP.Status', 'Timeout':5000}",,20000,,,,,,,
,FCT,CHARGER_TEST,Delay_After_CHARGER_DISABLE,common.delay,3000,,20000,,,,,,,
,FCT,CHARGER_TEST,@Measure_Charger_current_Disable,common.rpc_call,"{'func':'mixdevice.measureCurrentByOdin', 'args':['battery', '500ma']}",,,,-10,10,mA,,,

,FCT,GPIO_TEST,Relay_Connect_QCC_SYS_CTRL_HIGH,common.rpc_call,"{'func':'mixdevice.relay', 'args':['QCC_SYS_CTRL_HIGH']}",,,,,,,,,
,FCT,GPIO_TEST,@GET_SYS_CTRL_HIGH,common.run_bmt_cmd,"{'cmd_key':'GET_SYS_CTRL_STATUS', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'Debug.GPIO.Status', 'parse_pattern':' Level=(\w+)', 'Timeout':5000}",,20000,,High,High,,,,
,FCT,GPIO_TEST,Relay_Connect_QCC_SYS_CTRL_LOWS,common.rpc_call,"{'func':'mixdevice.relay', 'args':['QCC_SYS_CTRL_LOW']}",,,,,,,,,
,FCT,GPIO_TEST,@GET_SYS_CTRL_LOW,common.run_bmt_cmd,"{'cmd_key':'GET_SYS_CTRL_STATUS', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'Debug.GPIO.Status', 'parse_pattern':'Level=(\w+)', 'Timeout':5000}",,20000,,Low,Low,,,,

,FCT,BMT_DIAGS,@GET_Battery_Voltage,common.run_bmt_cmd,"{'cmd_key':'READ_BATTERY_VOLT', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'BatteryDebug.Voltage.Status', 'parse_pattern':'Voltage=(\w+)', 'Timeout':5000}",,20000,,,,mV,,,
,FCT,BMT_DIAGS,@Get_Battery_Temperature,common.run_bmt_cmd,"{'cmd_key':'GET_BATTERY_TEMPERATURE', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'BatteryDebug.Temperature.Status', 'parse_pattern':'Temperature=(\w+)', 'Timeout':5000}",,20000,,,,C,,,
,FCT,BMT_DIAGS,@Check_buds_config,common.run_bmt_cmd,"{'cmd_key':'CHECK_BUDS_CONFIG', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'ProductInfo.ComponentID.Status', 'parse_pattern':' ComponentID=(\w+_\w+)', 'Timeout':5000}",,20000,,COMPONENT_RIGHTBUD,COMPONENT_RIGHTBUD,,,,
,FCT,BMT_DIAGS,@Check_MAC_Adress_OUI,common.run_bmt_cmd,"{'cmd_key':'CHECK_BUDS_CONFIG', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'ProductInfo.ComponentID.Status', 'parse_pattern':'MacAddress=0x(\w\w\w\w\w\w)\w+', 'Timeout':5000}",,20000,,E458BC,E458BC,,,,
,FCT,BMT_DIAGS,@WRITE_STATION_FLAG,common.run_bmt_cmd,"{'cmd_key':'WRITE_STATION_FLAG_FCT', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'Station2Status=Pass', 'Timeout':5000}",,20000,,,,,,,
,FCT,BMT_DIAGS,@CHECK_WRITE_STATION_FLAG,common.run_bmt_cmd,"{'cmd_key':'CHECK_WRITE_STATION_FLAG', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'Station2Status=Pass', 'Timeout':5000}",,20000,,,,,,,

,FCT,SHIP_MODE,Power_off,common.rpc_call,"{'func':'mixdevice.reset'}",,20000,,,,,,,
,FCT,SHIP_MODE,Delay_After_Power_off,common.delay,1000,,20000,,,,,,,
,FCT,SHIP_MODE,@Power_Cycle,common.dut_power_on,8000,,20000,,,,,,,
,FCT,SHIP_MODE,Relay_Connect_DMM_VIN1_SEL_SW,common.rpc_call,"{'func':'mixdevice.relay', 'args':['DMM_VIN1_SEL_SW']}",,,,,,,,,
,FCT,SHIP_MODE,@VOLT_MEAS_MUX_SEL_DUT_QCC_BAT_STB_L,common.rpc_call,"{'func':'mixdevice.measureByDMM', 'args':['ch1','7000mv','VOLT_MEAS_MUX_SEL_DUT_QCC_BAT_STB', 0.2]}",,5000,,-50,50,mV,,,
,FCT,SHIP_MODE,@Set_Ship_Mode,common.run_bmt_cmd,"{'cmd_key':'SET_SHIP_MODE', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'Control.ShipMode.Result', 'Timeout':5000}",,20000,,,,,,,
,FCT,SHIP_MODE,Delay_After_Set_Ship_Mode,common.delay,3000,,20000,,,,,,,
,FCT,SHIP_MODE,@VOLT_MEAS_MUX_SEL_DUT_QCC_BAT_STB_H,common.rpc_call,"{'func':'mixdevice.measureByDMM', 'args':['ch1','7000mv','VOLT_MEAS_MUX_SEL_DUT_QCC_BAT_STB', 0.2]}",,5000,,1700,1900,mV,,,
